pitcher,game_date,BF,SO,BBA,HA,Outs,opp_team,season_year,opp_k_pct,Target_SO_Over_4_5,Target_Outs_Over_15_5,Target_HA_Over_4_5,Target_BBA_Over_1_5,rolling_5_BF,rolling_5_BBA,rolling_5_HA,rolling_5_Outs,rolling_3_SO,rolling_5_SO,rolling_10_SO,K_pct,rolling_3_K_pct,rolling_5_K_pct,rolling_10_K_pct
446372,2023-05-21,12,1,3,3,7,SD,2023,0.2197,0,0,0,1,24.2,1.8,6.0,15.8,4.333333333333333,4.0,4.142857142857143,0.08333333333333333,0.17449275362318842,0.1627826086956522,0.18394246485779667
446372,2023-06-08,21,1,1,11,9,CLE,2023,0.1942,0,0,1,0,21.6,2.0,5.4,14.2,2.3333333333333335,3.4,3.75,0.047619047619047616,0.10893719806763286,0.14744927536231883,0.17136632341723876
446372,2023-06-20,13,2,1,5,7,MIN,2023,0.2765,0,0,1,0,21.2,2.2,6.6,12.4,2.3333333333333335,3.0,3.4444444444444446,0.15384615384615385,0.11031746031746031,0.13088612836438923,0.15761662610632862
448179,2023-04-07,20,1,0,8,12,CWS,2023,0.2462,0,0,1,0,20.0,2.0,3.0,15.0,7.0,7.0,7.0,0.05,0.35,0.35,0.35
448179,2023-04-12,25,0,2,5,18,HOU,2023,0.2043,0,1,1,1,20.0,1.0,5.5,13.5,4.0,4.0,4.0,0.0,0.19999999999999998,0.19999999999999998,0.19999999999999998
448179,2023-04-17,22,7,2,6,14,COL,2023,0.2631,1,0,1,1,21.666666666666668,1.3333333333333333,5.333333333333333,15.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.3181818181818182,0.13333333333333333,0.13333333333333333,0.13333333333333333
448179,2023-04-22,23,7,3,6,14,CIN,2023,0.2485,1,0,1,1,21.75,1.5,5.5,14.75,2.6666666666666665,3.75,3.75,0.30434782608695654,0.12272727272727273,0.17954545454545454,0.17954545454545454
448179,2023-04-29,26,5,0,8,19,WSH,2023,0.1951,1,1,1,0,22.0,1.8,5.6,14.6,4.666666666666667,4.4,4.4,0.19230769230769232,0.2075098814229249,0.20450592885375496,0.20450592885375496
448179,2023-05-05,25,5,2,8,15,TOR,2023,0.2174,1,0,1,1,23.2,1.4,6.6,15.4,6.333333333333333,4.0,4.5,0.2,0.271612445525489,0.1729674673152934,0.2024728894294112
448179,2023-05-10,16,4,2,4,11,COL,2023,0.2631,0,0,0,1,24.2,1.8,6.6,16.0,5.666666666666667,4.8,4.571428571428571,0.25,0.23221850613154962,0.2029674673152934,0.20211961951092386
448179,2023-05-17,21,7,2,1,18,DET,2023,0.2503,1,1,0,1,22.4,1.8,6.4,14.6,4.666666666666667,5.6,4.5,0.3333333333333333,0.21410256410256412,0.2529674673152934,0.20810466707205838
448179,2023-05-23,25,9,2,7,16,TEX,2023,0.2308,1,1,1,1,22.2,1.8,5.4,15.4,5.333333333333333,5.6,4.777777777777778,0.36,0.2611111111111111,0.25599777034559645,0.22201896332331114
448179,2023-05-29,28,3,1,9,18,SF,2023,0.2516,0,1,1,0,22.6,1.6,5.6,15.8,6.666666666666667,6.0,5.2,0.10714285714285714,0.3144444444444444,0.2671282051282051,0.23581706699098004
448179,2023-06-04,28,6,3,4,20,STL,2023,0.2213,1,1,0,1,23.0,1.8,5.8,15.6,6.333333333333333,5.6,4.8,0.21428571428571427,0.2668253968253968,0.2500952380952381,0.21153135270526574
448179,2023-06-09,28,6,2,7,19,NYM,2023,0.2263,1,1,1,1,23.6,2.0,5.0,16.6,6.0,5.8,5.3,0.21428571428571427,0.22714285714285712,0.25295238095238093,0.22795992413383717
448179,2023-06-16,22,5,6,3,13,MIL,2023,0.2401,1,0,0,1,26.0,2.0,5.6,18.2,5.0,6.2,5.9,0.22727272727272727,0.17857142857142858,0.24580952380952378,0.2493884955624086
448179,2023-06-21,23,4,2,4,16,CHC,2023,0.2307,0,1,0,1,26.2,2.8,6.0,17.2,5.666666666666667,5.8,5.7,0.17391304347826086,0.2186147186147186,0.2245974025974026,0.24029758647149949
448179,2023-06-27,25,4,2,9,14,SD,2023,0.2197,0,0,1,1,25.8,2.8,5.4,17.2,5.0,4.8,5.4,0.16,0.20515716167890083,0.18738001129305476,0.22725410821062994
448179,2023-07-02,21,8,2,3,15,MIL,2023,0.2401,1,0,0,1,25.2,3.0,5.4,16.4,4.333333333333333,5.0,5.3,0.38095238095238093,0.1870619235836627,0.19795143986448333,0.2240233389798607
448179,2023-07-07,23,3,4,7,12,AZ,2023,0.214,0,0,1,1,23.8,2.8,5.2,15.4,5.333333333333333,5.4,5.6,0.13043478260869565,0.23828847481021395,0.23128477319781665,0.2421185770750988
448179,2023-07-14,27,2,2,7,18,SF,2023,0.2516,0,1,1,1,22.8,3.2,5.2,14.0,5.0,4.8,5.5,0.07407407407407407,0.2237957211870255,0.21451458686241293,0.23016205533596837
448179,2023-07-19,26,1,1,8,17,CLE,2023,0.1942,0,1,1,0,23.8,2.4,6.0,15.0,4.333333333333333,4.2,5.0,0.038461538461538464,0.19515374587838352,0.18387485622268232,0.20423612941004246
448179,2023-07-25,22,3,2,7,13,SD,2023,0.2197,0,0,1,1,24.4,2.2,6.8,15.2,2.0,3.6,4.2,0.13636363636363635,0.08099013171476938,0.15678455521933782,0.1720822832561963
448179,2023-07-30,20,7,3,5,11,PHI,2023,0.2466,1,0,1,1,23.8,2.2,6.4,15.0,2.0,3.4,4.2,0.35,0.08296641629974962,0.1520572824920651,0.1750043611782742
448179,2023-08-06,17,4,1,5,9,LAD,2023,0.2208,0,0,1,0,23.6,2.4,6.8,14.2,3.6666666666666665,3.2,4.3,0.23529411764705882,0.1749417249417249,0.1458668063015889,0.18857578974970277
448179,2023-08-12,18,4,1,7,10,AZ,2023,0.214,0,0,1,0,22.4,1.8,6.4,13.6,4.666666666666667,3.4,4.1,0.2222222222222222,0.24055258467023174,0.16683867330926155,0.19067663008583724
448179,2023-08-17,18,3,1,2,15,AZ,2023,0.214,0,0,0,0,20.6,1.6,6.4,12.0,5.0,3.8,4.0,0.16666666666666666,0.2691721132897604,0.19646830293889117,0.19017157958078673
448179,2023-08-25,12,0,2,4,6,MIL,2023,0.2401,0,0,0,1,19.0,1.6,5.2,11.6,3.6666666666666665,4.2,3.9,0.0,0.20806100217864923,0.2221093285799168,0.18944694189962732
448179,2023-08-30,16,2,1,5,10,STL,2023,0.2213,0,0,1,0,17.0,1.6,4.6,10.2,2.3333333333333335,3.6,3.5,0.125,0.12962962962962962,0.19483660130718955,0.1734469418996273
448179,2023-09-04,13,3,2,7,4,PHI,2023,0.2466,0,0,1,1,16.2,1.2,4.6,10.0,1.6666666666666667,2.6,2.9,0.23076923076923078,0.09722222222222221,0.14983660130718954,0.14785170380438922
448179,2023-09-10,13,3,2,1,9,HOU,2023,0.2043,0,0,0,1,15.4,1.4,5.0,9.0,1.6666666666666667,2.4,2.9,0.23076923076923078,0.1185897435897436,0.1489316239316239,0.15788514862044273
448179,2025-07-22,21,1,2,6,13,CHC,2025,0.2157,0,0,1,1,14.4,1.6,3.8,8.8,2.6666666666666665,2.2,3.0,0.047619047619047616,0.1955128205128205,0.15064102564102563,0.17355466428995842
448179,2025-07-28,20,3,6,3,11,ATL,2025,0.2294,0,0,0,1,15.0,1.8,4.6,8.4,2.3333333333333335,1.8,3.0,0.15,0.1697191697191697,0.12683150183150182,0.17447041520570933
450203,2023-04-08,22,6,3,6,12,SD,2023,0.2197,1,0,1,1,27.0,2.0,9.0,16.0,1.0,1.0,1.0,0.2727272727272727,0.037037037037037035,0.037037037037037035,0.037037037037037035
450203,2023-04-14,25,5,2,6,16,KC,2023,0.2392,1,1,1,1,24.5,2.5,7.5,14.0,3.5,3.5,3.5,0.2,0.15488215488215487,0.15488215488215487,0.15488215488215487
450203,2023-04-19,23,5,3,5,15,SD,2023,0.2197,1,0,1,1,24.666666666666668,2.3333333333333335,7.0,14.666666666666666,4.0,4.0,4.0,0.21739130434782608,0.16992143658810324,0.16992143658810324,0.16992143658810324
450203,2023-04-25,26,9,2,3,21,MIA,2023,0.222,1,1,0,1,24.25,2.5,6.5,14.75,5.333333333333333,4.25,4.25,0.34615384615384615,0.2300395256916996,0.18178890352803395,0.18178890352803395
450203,2023-05-01,23,6,3,6,14,NYM,2023,0.2263,1,0,1,1,24.6,2.4,5.8,16.0,6.333333333333333,5.2,5.2,0.2608695652173913,0.2545150501672241,0.21466189205319636,0.21466189205319636
450203,2023-05-09,23,7,2,5,16,BOS,2023,0.2298,1,1,1,1,23.8,2.6,5.2,15.6,6.666666666666667,6.2,5.333333333333333,0.30434782608695654,0.27480490523968787,0.25942839768926723,0.22236317091389554
450203,2023-05-15,28,10,1,7,20,TEX,2023,0.2308,1,1,1,0,24.0,2.4,5.0,16.4,7.333333333333333,6.4,5.571428571428571,0.35714285714285715,0.30379041248606464,0.265752508361204,0.2340752645100471
450203,2023-05-22,24,5,2,7,15,LAD,2023,0.2208,1,0,1,1,24.6,2.2,5.2,17.2,7.666666666666667,7.4,6.125,0.20833333333333334,0.30745341614906835,0.2971810797897755,0.24945871358914837
450203,2023-05-27,25,9,3,7,15,PHI,2023,0.2466,1,0,1,1,24.8,2.0,5.6,17.2,7.333333333333333,7.4,6.0,0.36,0.2899413388543824,0.29536948558687687,0.2448892268940578
450203,2023-06-02,26,9,2,6,18,AZ,2023,0.214,1,1,1,1,24.6,2.2,6.4,16.0,8.0,7.4,6.3,0.34615384615384615,0.3084920634920635,0.29813871635610767,0.25640030420465204
450203,2023-06-07,21,5,4,4,12,NYM,2023,0.2263,1,0,0,1,25.2,2.0,6.4,16.8,7.666666666666667,8.0,7.1,0.23809523809523808,0.30482905982905983,0.3151955725433987,0.28731198511633294
450203,2023-06-12,24,8,3,4,17,DET,2023,0.2503,1,1,0,1,24.8,2.4,6.2,16.0,7.666666666666667,7.6,7.0,0.3333333333333333,0.3147496947496948,0.30194505494505497,0.2838487816531295
450203,2023-06-18,21,8,3,5,11,COL,2023,0.2631,1,0,1,1,24.0,2.8,5.6,15.4,7.333333333333333,7.2,7.3,0.38095238095238093,0.30586080586080583,0.29718315018315017,0.2971821149864628
450203,2023-06-25,24,7,3,7,14,CIN,2023,0.2485,1,0,1,1,23.4,3.0,5.2,14.6,7.0,7.8,7.6,0.2916666666666667,0.31746031746031744,0.33170695970695974,0.3135382226469183
450203,2023-07-01,22,5,1,4,17,MIA,2023,0.222,1,1,0,0,23.2,3.0,5.2,14.4,7.666666666666667,7.4,7.4,0.22727272727272727,0.3353174603174603,0.318040293040293,0.30808950469820034
450203,2023-07-07,22,6,2,4,16,TB,2023,0.2382,1,1,0,1,22.4,2.8,4.8,14.2,6.666666666666667,6.6,7.3,0.2727272727272727,0.29996392496392493,0.2942640692640693,0.30472982090373396
450203,2023-07-14,19,4,1,3,15,CWS,2023,0.2462,0,0,0,0,22.6,2.4,4.8,15.0,6.0,6.8,7.2,0.21052631578947367,0.2638888888888889,0.3011904761904762,0.30156776556776554
450203,2023-07-19,26,4,3,6,17,AZ,2023,0.214,0,1,1,1,21.6,2.0,4.6,14.6,5.0,6.0,6.6,0.15384615384615385,0.23684210526315788,0.2766290726817042,0.2869061114324272
450203,2023-07-25,20,1,5,6,8,BOS,2023,0.2298,0,0,1,1,22.6,2.0,4.8,15.8,4.666666666666667,5.2,6.5,0.05,0.21236658078763337,0.23120782726045883,0.2814573934837093
450203,2023-07-31,27,8,2,6,18,LAA,2023,0.2564,1,1,1,1,21.8,2.4,4.6,14.6,3.0,4.0,5.7,0.2962962962962963,0.13812415654520915,0.18287449392712551,0.25045739348370927
450203,2023-08-06,22,4,4,4,13,CHC,2023,0.2307,0,0,0,1,22.8,2.6,5.0,14.8,4.333333333333333,4.6,5.6,0.18181818181818182,0.16671415004748336,0.19667920773183928,0.24547163849795428
450203,2023-08-11,23,4,7,3,13,NYM,2023,0.2263,0,0,0,1,22.8,3.0,5.0,14.2,4.333333333333333,4.2,5.5,0.17391304347826086,0.17603815937149267,0.17849738955002112,0.23984393287024863
450203,2023-08-16,23,10,1,4,18,NYY,2023,0.2455,1,1,0,0,23.6,4.2,5.0,13.8,5.333333333333333,4.2,5.1,0.43478260869565216,0.21734250719757964,0.17117473508777856,0.2239019038847414
450203,2023-08-23,25,11,1,2,20,NYM,2023,0.2263,1,1,0,0,23.0,3.8,4.6,14.0,6.0,5.4,5.3,0.44,0.26350461133069825,0.22736202605767822,0.2292849266590685
450203,2023-08-29,24,8,2,3,18,COL,2023,0.2631,1,1,0,1,24.0,3.0,3.8,16.4,8.333333333333334,7.4,5.7,0.3333333333333333,0.34956521739130436,0.3053620260576782,0.24411825999240183
450203,2023-09-03,19,3,3,6,11,LAD,2023,0.2208,0,0,1,1,23.4,3.0,3.2,16.4,9.666666666666666,7.4,6.0,0.15789473684210525,0.40270531400966186,0.3127694334650856,0.25472432059846245
450203,2023-09-11,27,9,4,6,17,PHI,2023,0.2466,1,1,1,1,22.8,2.8,3.6,16.0,7.333333333333333,7.2,5.7,0.3333333333333333,0.3104093567251462,0.30798474446987034,0.24324106700994572
450203,2023-09-17,23,5,5,6,11,MIA,2023,0.222,1,0,1,1,23.6,2.2,4.2,16.8,6.666666666666667,8.2,6.2,0.21739130434782608,0.27485380116959063,0.3398688024408848,0.2555217687643317
450203,2024-03-16,21,7,1,5,15,PIT,2024,0.2573,1,0,1,0,23.6,3.0,4.6,15.4,5.666666666666667,7.2,6.3,0.3333333333333333,0.23620645817442154,0.2963905415713196,0.2618762838144989
450203,2024-03-21,23,3,3,4,15,NYY,2024,0.2208,0,0,0,1,22.8,3.0,5.2,14.4,7.0,6.4,6.9,0.13043478260869565,0.2946859903381642,0.2750572082379863,0.2902096171478322
450203,2024-03-26,12,4,1,1,9,MIN,2024,0.2228,0,0,0,0,22.6,3.2,5.4,13.8,5.0,5.4,6.4,0.3333333333333333,0.22705314009661834,0.2344774980930587,0.2736234657790722
450203,2024-04-01,22,6,2,3,17,CWS,2024,0.2479,1,1,0,1,21.2,2.8,4.4,13.4,4.666666666666667,5.6,6.4,0.2727272727272727,0.2657004830917874,0.26956521739130435,0.28877498093058734
450203,2024-04-08,24,4,5,5,15,NYM,2024,0.2336,0,0,1,1,20.2,2.4,3.8,13.4,4.333333333333333,5.0,6.6,0.16666666666666666,0.24549846288976718,0.2574440052700922,0.29865640385548853
450203,2024-04-14,23,8,1,7,15,MIA,2024,0.2423,1,0,1,0,20.4,2.4,3.6,14.2,4.666666666666667,4.8,6.0,0.34782608695652173,0.2575757575757575,0.24729907773386034,0.27184480965258995
450203,2024-04-20,24,4,2,4,18,TEX,2024,0.219,0,1,0,1,20.8,2.4,4.0,14.2,6.0,5.0,5.7,0.16666666666666666,0.26240667545015367,0.250197628458498,0.2626274183482421
450203,2024-04-27,25,6,1,4,20,CLE,2024,0.2097,1,1,0,0,21.0,2.2,4.0,14.8,5.333333333333333,5.2,5.3,0.24,0.22705314009661828,0.25744400527009226,0.24596075168157547
450203,2024-05-03,23,5,2,5,15,LAD,2024,0.2198,1,0,1,1,23.6,2.2,4.6,17.0,6.0,5.6,5.6,0.21739130434782608,0.25149758454106275,0.23877733860342554,0.25417127799736494
450203,2024-05-10,22,7,1,3,18,NYM,2024,0.2336,1,1,0,0,23.8,2.2,5.0,16.6,5.0,5.4,5.2,0.3181818181818182,0.20801932367149756,0.22771014492753622,0.24257707509881418
450203,2024-05-15,18,4,3,5,9,CHC,2024,0.2326,0,0,1,1,23.4,1.4,4.6,17.2,6.0,6.0,5.4,0.2222222222222222,0.25852437417654806,0.25801317523056655,0.2526561264822135
450203,2024-05-21,24,8,4,4,15,CHC,2024,0.2326,1,0,0,1,22.4,1.8,4.2,16.0,5.333333333333333,5.2,5.1,0.3333333333333333,0.2525984482506221,0.2328924022837066,0.24154501537110235
450203,2024-05-27,27,7,2,12,13,WSH,2024,0.209,1,0,1,1,22.4,2.2,4.2,15.4,6.333333333333333,6.0,5.6,0.25925925925925924,0.29124579124579114,0.26622573561704,0.26183487044356607
450203,2024-06-02,22,6,5,1,15,ATH,2024,0.2574,1,0,0,1,22.8,2.4,5.8,14.0,6.333333333333333,6.2,5.9,0.2727272727272727,0.27160493827160487,0.27007758746889177,0.25442746303615865
450203,2024-06-08,22,3,0,7,14,WSH,2024,0.209,0,0,1,0,22.6,3.0,5.0,14.0,7.0,6.4,5.9,0.13636363636363635,0.28843995510662174,0.28114478114478114,0.25442746303615865
450203,2024-06-15,22,8,2,3,15,TB,2024,0.2547,1,0,0,1,22.6,2.8,5.8,13.2,5.333333333333333,5.6,5.8,0.36363636363636365,0.22278338945005605,0.24478114478114477,0.25139716000585566
450203,2024-06-22,23,4,5,5,13,NYY,2024,0.2208,0,0,1,1,23.4,2.6,5.4,14.4,5.666666666666667,6.4,5.8,0.17391304347826086,0.2575757575757575,0.2730639730639731,0.25297818767383984
450203,2024-06-28,24,7,1,3,19,PIT,2024,0.2573,1,1,0,0,23.2,2.8,5.6,14.0,5.0,5.6,5.8,0.2916666666666667,0.22463768115942026,0.24117991509295855,0.2537028253549992
450203,2024-07-04,22,5,1,5,14,SF,2024,0.2471,1,0,1,0,22.6,2.6,3.8,15.2,6.333333333333333,5.6,5.9,0.22727272727272727,0.27640535792709703,0.24766139657444003,0.258869492021666
450203,2024-07-10,24,5,0,5,19,AZ,2024,0.2094,1,1,1,0,22.6,1.8,4.6,15.0,5.333333333333333,5.4,5.9,0.20833333333333334,0.23095081247255156,0.23857048748353096,0.25985763431415604
450203,2024-07-20,22,4,1,6,15,STL,2024,0.2228,0,0,1,0,23.0,1.8,4.2,16.0,5.666666666666667,5.8,5.7,0.18181818181818182,0.2424242424242424,0.2529644268774704,0.24887278582930755
450203,2024-07-26,16,2,1,6,8,NYM,2024,0.2336,0,0,1,0,23.0,1.6,4.8,16.0,4.666666666666667,5.0,5.7,0.125,0.20580808080808077,0.216600790513834,0.24483238178890349
450203,2024-08-01,22,6,2,5,14,MIA,2024,0.2423,1,0,1,1,21.6,0.8,5.0,15.0,3.6666666666666665,4.6,5.1,0.2727272727272727,0.17171717171717168,0.20681818181818185,0.2239990484555702
450203,2024-08-08,18,3,1,9,8,MIL,2024,0.2429,0,0,1,0,21.2,1.0,5.4,14.0,4.0,4.4,5.0,0.16666666666666666,0.19318181818181812,0.20303030303030303,0.22534584980237155
450203,2024-08-13,25,8,1,6,17,SF,2024,0.2471,1,1,1,0,20.4,1.0,6.2,12.8,3.6666666666666665,4.0,4.7,0.32,0.18813131313131307,0.19090909090909092,0.21473978919631093
450203,2024-08-18,19,7,2,2,14,LAA,2024,0.2446,1,0,0,1,20.6,1.2,6.4,12.4,5.666666666666667,4.6,5.2,0.3684210526315789,0.2531313131313131,0.21324242424242423,0.23310342555994729
450203,2024-08-24,24,6,2,8,14,WSH,2024,0.209,1,0,1,1,20.0,1.4,5.6,12.2,6.0,5.2,5.1,0.25,0.28502923976608185,0.25056299840510365,0.23358189445946884
450203,2024-08-29,27,7,4,5,17,PHI,2024,0.2354,1,1,1,1,21.6,1.6,6.0,13.4,7.0,6.0,5.3,0.25925925925925924,0.3128070175438596,0.2755629984051037,0.24119059011164276
450203,2024-09-04,22,8,3,5,14,COL,2024,0.2792,1,0,1,1,22.6,2.0,6.0,14.0,6.666666666666667,6.2,5.3,0.36363636363636365,0.2925601039636127,0.27286939571150093,0.23794984937090197
450203,2024-09-09,27,7,2,6,18,CIN,2024,0.2525,1,1,1,1,23.4,2.4,5.2,15.2,7.0,7.2,5.6,0.25925925925925924,0.2909652076318742,0.31226333510544035,0.25158621300726564
450203,2024-09-15,23,6,2,3,18,LAD,2024,0.2198,1,1,0,1,23.8,2.6,5.2,15.4,7.333333333333333,7.0,5.8,0.2608695652173913,0.2940516273849607,0.3001151869572922,0.25667880559985823
450203,2024-09-20,25,3,4,7,14,MIA,2024,0.2423,0,0,1,1,24.6,2.6,5.4,16.2,7.0,6.8,6.0,0.12,0.29458839603767134,0.2786048894744547,0.26458394393977913
450203,2024-09-29,16,3,2,5,9,KC,2024,0.2045,0,0,1,1,24.8,3.0,5.2,16.2,5.333333333333333,6.2,6.1,0.1875,0.21337627482555013,0.2526048894744547,0.2640839439397792
450203,2025-03-28,18,3,1,7,10,TOR,2025,0.1858,0,0,1,0,22.6,2.6,5.2,14.6,4.0,5.4,5.8,0.16666666666666666,0.1894565217391304,0.2382530376226028,0.2555612166670519
450203,2025-04-03,23,10,2,6,15,BOS,2025,0.239,1,0,1,1,21.8,2.2,5.6,13.8,3.0,4.4,5.8,0.43478260869565216,0.1580555555555555,0.19885909822866343,0.2555612166670519
450203,2025-04-08,23,4,5,4,13,AZ,2025,0.217,0,0,0,1,21.0,2.2,5.6,13.2,5.333333333333333,5.0,6.0,0.17391304347826086,0.26298309178743956,0.23396376811594202,0.2670394775366171
450203,2025-04-15,24,2,3,7,15,CLE,2025,0.2349,0,0,1,1,21.0,2.8,5.8,12.2,5.666666666666667,4.6,5.7,0.08333333333333333,0.2584541062801932,0.21657246376811595,0.2475886766212853
450203,2025-04-20,18,2,4,7,7,CIN,2025,0.2411,0,0,1,1,20.8,2.6,5.8,12.4,5.333333333333333,4.4,5.3,0.1111111111111111,0.23067632850241546,0.20923913043478262,0.23092200995461862
450203,2025-04-26,17,3,5,3,9,DET,2025,0.2442,0,0,0,1,21.2,3.0,6.2,12.0,2.6666666666666665,4.2,4.8,0.17647058823529413,0.12278582930756839,0.19396135265700482,0.21610719513980384
450203,2025-05-07,16,2,1,4,10,MIN,2025,0.2335,0,0,0,0,21.0,3.8,5.4,11.8,2.3333333333333335,4.2,4.3,0.125,0.12363834422657949,0.19592213697073033,0.19739061759969687
450203,2025-05-14,12,4,1,2,9,MIN,2025,0.2335,0,0,0,0,19.6,3.6,5.0,10.8,2.3333333333333335,2.6,3.8,0.3333333333333333,0.13752723311546838,0.1339656152315999,0.18396469167377097
450203,2025-05-17,16,6,1,2,13,WSH,2025,0.2335,1,0,0,0,17.4,2.8,4.6,10.0,3.0,2.6,3.6,0.375,0.21160130718954248,0.16584967320261437,0.19121106848536515
450203,2025-05-26,23,5,2,4,16,STL,2025,0.2245,1,1,0,1,15.8,2.4,3.6,9.6,4.0,3.4,3.9,0.21739130434782608,0.27777777777777773,0.22418300653594772,0.21671106848536517
450203,2025-06-01,26,7,1,6,19,CWS,2025,0.2331,1,1,1,0,16.8,2.0,3.0,11.4,5.0,4.0,4.1,0.2692307692307692,0.3085748792270531,0.24543904518329068,0.21970019892014778
450203,2025-06-07,18,5,4,6,7,ATH,2025,0.2333,1,0,1,1,18.6,1.2,3.6,13.4,6.0,4.8,4.5,0.2777777777777778,0.2872073578595317,0.2639910813823857,0.229956609176558
450203,2025-06-13,21,10,1,5,15,LAA,2025,0.2824,1,0,1,0,19.0,1.8,4.0,12.8,5.666666666666667,5.4,4.0,0.47619047619047616,0.25479995045212434,0.29454663693794125,0.21425612608477057
450203,2025-06-19,21,7,0,6,14,TB,2025,0.2371,1,0,1,0,20.8,1.8,4.6,14.0,7.333333333333333,6.6,4.6,0.3333333333333333,0.34106634106634104,0.32311806550936983,0.24448386935599214
450203,2025-06-24,21,3,2,4,14,TEX,2025,0.2286,0,0,0,1,21.8,1.6,5.4,14.2,7.333333333333333,6.8,5.1,0.14285714285714285,0.36243386243386233,0.31478473217603653,0.2694838693559921
450203,2025-07-04,25,7,1,6,16,ATL,2025,0.2294,1,1,1,0,21.4,1.6,5.4,13.8,6.666666666666667,6.4,5.2,0.28,0.3174603174603174,0.29987789987789987,0.2726584725305953
450203,2025-07-10,24,4,2,4,18,NYM,2025,0.2233,0,1,0,1,21.2,1.6,5.4,13.2,5.666666666666667,6.4,5.6,0.16666666666666666,0.25206349206349205,0.30203174603174604,0.2830114137070659
450203,2025-07-18,27,4,3,8,16,TB,2025,0.2371,0,1,1,1,22.4,1.2,5.0,15.4,4.666666666666667,6.2,5.8,0.14814814814814814,0.19650793650793644,0.27980952380952384,0.28717808037373255
450203,2025-07-24,27,7,4,5,18,CLE,2025,0.2349,1,1,1,1,23.6,1.6,5.6,15.6,5.0,5.0,5.8,0.25925925925925924,0.19827160493827156,0.2142010582010582,0.268659561855214
450203,2025-07-29,28,2,3,8,17,TOR,2025,0.1858,0,1,1,1,24.8,2.4,5.4,16.4,5.0,5.0,5.9,0.07142857142857142,0.19135802469135796,0.1993862433862434,0.25708548778113993
450203,2025-08-03,21,6,0,4,16,PHI,2025,0.2228,1,1,0,0,26.2,2.6,6.2,17.0,4.333333333333333,4.8,5.6,0.2857142857142857,0.15961199294532621,0.1851005291005291,0.2424892144892145
450203,2025-08-09,22,10,1,7,13,LAA,2025,0.2824,1,0,1,0,25.4,2.4,5.8,17.0,5.0,4.6,5.5,0.45454545454545453,0.20546737213403873,0.18624338624338624,0.24413756613756615
450203,2025-08-15,22,5,3,2,16,MIN,2025,0.2335,1,1,0,1,25.0,2.2,6.4,16.0,6.0,5.8,6.0,0.22727272727272727,0.27056277056277045,0.2438191438191438,0.26181433381433383
450203,2025-08-20,24,8,3,3,18,HOU,2025,0.2211,1,1,0,1,24.0,2.2,5.2,16.0,7.0,6.0,5.5,0.3333333333333333,0.3225108225108224,0.2596440596440596,0.2369225589225589
450203,2025-08-26,24,7,2,7,15,ATH,2025,0.2333,1,0,1,1,23.4,2.0,4.8,16.0,7.666666666666667,6.2,5.6,0.2916666666666667,0.3383838383838383,0.27445887445887446,0.23692255892255892
450203,2025-09-01,19,3,4,5,9,NYM,2025,0.2233,0,0,1,1,22.6,1.8,4.6,15.6,6.666666666666667,7.2,6.0,0.15789473684210525,0.284090909090909,0.3185064935064935,0.2518035113035113
450203,2025-09-07,15,2,3,4,8,CWS,2025,0.2331,0,0,0,1,22.2,2.6,4.8,14.2,6.0,6.6,5.6,0.13333333333333333,0.2609649122807017,0.2929425837320574,0.2395929849877218
450203,2025-09-13,19,4,4,3,12,MIA,2025,0.2128,0,0,0,1,20.8,3.0,4.2,13.2,4.0,5.0,5.4,0.21052631578947367,0.194298245614035,0.22870015948963318,0.2362596516543885
450203,2025-09-19,12,2,2,5,4,ATL,2025,0.2294,0,0,1,1,20.2,3.2,4.4,12.4,3.0,4.8,5.4,0.16666666666666666,0.167251461988304,0.22535087719298247,0.24249746841852104
453286,2023-04-10,17,6,3,1,13,SD,2023,0.2197,1,0,0,1,25.0,2.0,8.0,16.0,2.0,2.0,2.0,0.35294117647058826,0.08,0.08,0.08
453286,2023-04-19,12,3,2,1,9,LAD,2023,0.2208,0,0,0,1,21.0,2.5,4.5,14.5,4.0,4.0,4.0,0.25,0.21647058823529414,0.21647058823529414,0.21647058823529414
453286,2023-05-03,19,3,1,8,10,DET,2023,0.2503,0,0,1,0,18.0,2.3333333333333335,3.3333333333333335,12.666666666666666,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.15789473684210525,0.22764705882352942,0.22764705882352942,0.22764705882352942
453286,2023-05-14,20,6,2,2,15,WSH,2023,0.1951,1,0,0,1,18.25,2.0,4.5,12.0,4.0,3.5,3.5,0.3,0.2536119711042312,0.21020897832817337,0.21020897832817337
453286,2023-05-21,21,5,1,3,17,CLE,2023,0.1942,1,1,0,0,18.6,2.0,4.0,12.6,4.0,4.0,4.0,0.23809523809523808,0.23596491228070174,0.22816718266253871,0.22816718266253871
453286,2023-05-26,27,8,0,6,21,COL,2023,0.2631,1,1,1,0,17.8,1.8,3.0,12.8,4.666666666666667,4.6,4.166666666666667,0.2962962962962963,0.23199665831244776,0.2597862302815863,0.22982185856798862
453286,2023-06-01,25,9,1,5,19,PHI,2023,0.2466,1,1,1,0,19.8,1.2,4.0,14.4,6.333333333333333,5.0,4.714285714285714,0.36,0.27813051146384477,0.2484572542467279,0.23931820681488972
