batter,game_date,PA,AB,H,HR,SO,TB,Target_HR,Target_Hit,Target_TB_Over_1_5,Target_SO,rolling_10_PA,rolling_10_AB,rolling_10_H,rolling_10_HR,rolling_10_SO,rolling_10_TB
663586,2025-06-10,3,3,0,0,3,0,0,0,0,1,4.3,4.2,1.3,0.2,1.1,2.2
663586,2025-06-11,5,4,1,0,1,1,0,1,0,1,4.2,4.2,1.3,0.2,1.3,2.2
663586,2025-06-13,5,5,1,0,3,1,0,1,0,1,4.3,4.2,1.3,0.1,1.3,1.9
663586,2025-06-14,4,4,2,0,2,2,0,1,1,1,4.4,4.3,1.3,0.1,1.5,1.9
663586,2025-06-15,4,4,1,0,2,1,0,1,0,1,4.4,4.3,1.4,0.1,1.7,2.0
663586,2025-06-17,5,4,0,0,1,0,0,0,0,1,4.4,4.3,1.5,0.1,1.8,2.1
663586,2025-06-18,4,3,0,0,1,0,0,0,0,1,4.4,4.2,1.3,0.0,1.7,1.6
663586,2025-06-19,5,4,1,0,1,1,0,1,0,1,4.3,4.0,1.2,0.0,1.5,1.5
663586,2025-06-20,4,4,1,1,1,4,1,1,1,1,4.4,4.0,1.1,0.0,1.5,1.3
663586,2025-06-21,5,5,1,0,0,1,0,1,0,0,4.4,4.0,1.0,0.1,1.5,1.4
663586,2025-06-22,4,4,1,0,1,1,0,1,0,1,4.4,4.0,0.8,0.1,1.5,1.1
663586,2025-06-23,5,4,2,0,1,4,0,1,1,1,4.5,4.1,0.9,0.1,1.3,1.2
663586,2025-06-24,4,3,1,0,1,2,0,1,1,1,4.5,4.1,1.0,0.1,1.3,1.5
663586,2025-06-25,4,4,0,0,2,0,0,0,0,1,4.4,3.9,1.0,0.1,1.1,1.6
663586,2025-06-26,3,3,0,0,1,0,0,0,0,1,4.4,3.9,0.8,0.1,1.1,1.4
663586,2025-06-27,4,3,0,0,0,0,0,0,0,0,4.3,3.8,0.7,0.1,1.0,1.3
663586,2025-06-28,4,4,2,0,2,2,0,1,1,1,4.2,3.7,0.7,0.1,0.9,1.3
663586,2025-06-29,4,4,1,0,1,1,0,1,0,1,4.2,3.8,0.9,0.1,1.0,1.5
663586,2025-07-01,4,4,3,0,0,4,0,1,1,0,4.1,3.8,0.9,0.1,1.0,1.5
663586,2025-07-02,5,5,1,0,2,1,0,1,0,1,4.1,3.8,1.1,0.0,0.9,1.5
663586,2025-07-03,4,4,0,0,2,0,0,0,0,1,4.1,3.8,1.1,0.0,1.1,1.5
663586,2025-07-04,4,4,2,0,1,3,0,1,1,1,4.1,3.8,1.0,0.0,1.2,1.4
663586,2025-07-05,5,5,2,1,3,6,1,1,1,1,4.0,3.8,1.0,0.0,1.2,1.3
663586,2025-07-06,3,2,0,0,1,0,0,0,0,1,4.1,4.0,1.1,0.1,1.4,1.7
663586,2025-07-08,4,4,1,0,0,1,0,1,0,0,4.0,3.8,1.1,0.1,1.3,1.7
663586,2025-07-09,5,5,2,1,0,6,1,1,1,0,4.1,3.9,1.2,0.1,1.2,1.8
663586,2025-07-10,5,5,1,0,1,2,0,1,1,1,4.2,4.1,1.4,0.2,1.2,2.4
663586,2025-07-11,2,2,1,0,0,1,0,1,0,0,4.3,4.2,1.3,0.2,1.1,2.4
663586,2025-07-25,4,4,0,0,1,0,0,0,0,1,4.1,4.0,1.3,0.2,1.0,2.4
663586,2025-07-26,5,4,0,0,4,0,0,0,0,1,4.1,4.0,1.0,0.2,1.1,2.0
663586,2025-07-27,4,3,0,0,1,0,0,0,0,1,4.1,3.9,0.9,0.2,1.3,1.9
663586,2025-07-28,6,6,2,1,0,6,1,1,1,0,4.1,3.8,0.9,0.2,1.2,1.9
663586,2025-07-29,4,4,1,1,2,4,1,1,1,1,4.3,4.0,0.9,0.3,1.1,2.2
663586,2025-07-30,4,4,0,0,1,0,0,0,0,1,4.2,3.9,0.8,0.3,1.0,2.0
663586,2025-07-31,6,6,1,0,1,1,0,1,0,1,4.3,4.1,0.8,0.3,1.0,2.0
663586,2025-08-01,4,4,0,0,4,0,0,0,0,1,4.5,4.3,0.8,0.3,1.1,2.0
663586,2025-08-02,1,1,0,0,1,0,0,0,0,1,4.4,4.2,0.6,0.2,1.5,1.4
663604,2024-03-17,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
663604,2024-03-21,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
663604,2024-03-23,4,4,1,0,3,1,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0
663604,2024-03-24,3,2,0,0,1,0,0,0,0,1,1.75,1.75,0.25,0.0,0.75,0.25
663604,2024-09-14,1,1,0,0,0,0,0,0,0,0,2.0,1.8,0.2,0.0,0.8,0.2
663604,2024-09-15,1,1,0,0,0,0,0,0,0,0,1.8333333333333333,1.6666666666666667,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666
663604,2024-09-18,3,3,1,0,1,1,0,1,0,1,1.7142857142857142,1.5714285714285714,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285
663604,2024-09-28,4,4,1,1,1,4,1,1,1,1,1.875,1.75,0.25,0.0,0.625,0.25
663604,2024-09-29,3,3,0,0,2,0,0,0,0,1,2.111111111111111,2.0,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.6666666666666666
663604,2025-03-15,2,2,0,0,1,0,0,0,0,1,2.2,2.1,0.3,0.1,0.8,0.6
663604,2025-03-16,3,3,1,0,0,1,0,1,0,0,2.3,2.2,0.3,0.1,0.9,0.6
663604,2025-03-18,4,4,2,0,1,3,0,1,1,1,2.5,2.4,0.4,0.1,0.9,0.7
663604,2025-03-20,1,1,1,0,0,2,0,1,1,0,2.8,2.7,0.6,0.1,1.0,1.0
663604,2025-03-21,3,3,2,0,0,2,0,1,1,0,2.5,2.4,0.6,0.1,0.7,1.1
663604,2025-03-22,1,1,0,0,0,0,0,0,0,0,2.5,2.5,0.8,0.1,0.6,1.3
663604,2025-03-23,2,2,0,0,2,0,0,0,0,1,2.5,2.5,0.8,0.1,0.6,1.3
663604,2025-03-27,2,2,0,0,1,0,0,0,0,1,2.6,2.6,0.8,0.1,0.8,1.3
663604,2025-03-30,2,1,1,0,0,2,0,1,1,0,2.5,2.5,0.7,0.1,0.8,1.2
663604,2025-04-01,2,1,1,0,0,2,0,1,1,0,2.3,2.2,0.7,0.0,0.7,1.0
663604,2025-04-04,2,2,0,0,0,0,0,0,0,0,2.2,2.0,0.8,0.0,0.5,1.2
663604,2025-04-05,4,4,1,0,1,1,0,1,0,1,2.2,2.0,0.8,0.0,0.4,1.2
663604,2025-04-07,4,4,0,0,1,0,0,0,0,1,2.3,2.1,0.8,0.0,0.5,1.2
663604,2025-04-08,4,4,1,0,1,1,0,1,0,1,2.3,2.1,0.6,0.0,0.5,0.9
663604,2025-04-09,4,4,1,0,1,1,0,1,0,1,2.6,2.4,0.6,0.0,0.6,0.8
663604,2025-04-11,3,3,0,0,1,0,0,0,0,1,2.7,2.5,0.5,0.0,0.7,0.7
663604,2025-04-12,3,2,0,0,1,0,0,0,0,1,2.9,2.7,0.5,0.0,0.8,0.7
663604,2025-04-13,3,3,1,0,1,1,0,1,0,1,3.0,2.7,0.5,0.0,0.7,0.7
663604,2025-05-02,1,1,1,0,0,1,0,1,0,0,3.1,2.8,0.6,0.0,0.7,0.8
663604,2025-05-03,2,2,0,0,1,0,0,0,0,1,3.0,2.8,0.6,0.0,0.7,0.7
663604,2025-05-04,4,4,1,0,0,2,0,1,1,0,3.0,2.9,0.5,0.0,0.8,0.5
663604,2025-05-05,4,4,1,0,0,1,0,1,0,0,3.2,3.1,0.6,0.0,0.8,0.7
663604,2025-05-09,1,1,1,0,0,2,0,1,1,0,3.2,3.1,0.6,0.0,0.7,0.7
663604,2025-05-10,2,1,0,0,0,0,0,0,0,0,2.9,2.8,0.7,0.0,0.6,0.9
663604,2025-05-12,2,2,1,0,0,1,0,1,0,0,2.7,2.5,0.6,0.0,0.5,0.8
663604,2025-05-14,4,4,1,0,1,1,0,1,0,1,2.5,2.3,0.6,0.0,0.4,0.8
663604,2025-05-16,3,3,0,0,0,0,0,0,0,0,2.6,2.4,0.7,0.0,0.4,0.9
663604,2025-05-20,1,1,0,0,1,0,0,0,0,1,2.6,2.5,0.7,0.0,0.3,0.9
663604,2025-05-22,2,2,0,0,2,0,0,0,0,1,2.4,2.3,0.6,0.0,0.3,0.8
663604,2025-05-23,2,2,0,0,1,0,0,0,0,1,2.5,2.4,0.5,0.0,0.5,0.7
663604,2025-05-24,3,2,0,0,0,0,0,0,0,0,2.5,2.4,0.5,0.0,0.5,0.7
663604,2025-06-01,1,1,0,0,0,0,0,0,0,0,2.4,2.2,0.4,0.0,0.5,0.5
663604,2025-06-03,2,2,2,0,0,2,0,1,1,0,2.1,1.9,0.3,0.0,0.5,0.4
663604,2025-06-04,3,3,1,0,1,1,0,1,0,1,2.2,2.0,0.4,0.0,0.5,0.4
663604,2025-06-05,3,3,1,0,1,1,0,1,0,1,2.3,2.2,0.5,0.0,0.6,0.5
663604,2025-06-06,2,2,1,0,1,1,0,1,0,1,2.4,2.3,0.5,0.0,0.7,0.5
663604,2025-06-07,3,3,0,0,2,0,0,0,0,1,2.2,2.1,0.5,0.0,0.7,0.5
663604,2025-06-08,1,1,0,0,0,0,0,0,0,0,2.2,2.1,0.5,0.0,0.9,0.5
663604,2025-06-09,2,2,0,0,2,0,0,0,0,1,2.2,2.1,0.5,0.0,0.8,0.5
663604,2025-06-10,1,1,0,0,0,0,0,0,0,0,2.2,2.1,0.5,0.0,0.8,0.5
663604,2025-06-14,1,1,1,0,0,1,0,1,0,0,2.1,2.0,0.5,0.0,0.7,0.5
663604,2025-06-15,4,4,1,0,2,1,0,1,0,1,1.9,1.9,0.6,0.0,0.7,0.6
663604,2025-06-17,2,2,0,0,1,0,0,0,0,1,2.2,2.2,0.7,0.0,0.9,0.7
663604,2025-08-01,7,6,2,0,2,2,0,1,1,1,2.2,2.2,0.5,0.0,1.0,0.5
663604,2025-08-02,3,1,0,0,1,0,0,0,0,1,2.6,2.5,0.6,0.0,1.1,0.6
663604,2025-08-03,5,4,2,0,1,2,0,1,1,1,2.6,2.3,0.5,0.0,1.1,0.5
663604,2025-08-04,3,3,0,0,0,0,0,0,0,0,2.9,2.5,0.6,0.0,1.1,0.6
663604,2025-08-10,4,3,0,0,1,0,0,0,0,1,2.9,2.5,0.6,0.0,0.9,0.6
663604,2025-08-11,4,4,1,0,3,1,0,1,0,1,3.2,2.7,0.6,0.0,1.0,0.6
663604,2025-08-15,5,5,3,0,1,4,0,1,1,1,3.4,2.9,0.7,0.0,1.1,0.7
663604,2025-08-16,5,5,0,0,1,0,0,0,0,1,3.8,3.3,1.0,0.0,1.2,1.1
663604,2025-08-17,2,2,1,0,0,3,0,1,1,0,4.2,3.7,0.9,0.0,1.3,1.0
663604,2025-08-19,2,1,1,0,0,2,0,1,1,0,4.0,3.5,0.9,0.0,1.1,1.2
663604,2025-08-21,2,2,0,0,0,0,0,0,0,0,4.0,3.4,1.0,0.0,1.0,1.4
663604,2025-08-22,4,4,0,0,1,0,0,0,0,1,3.5,3.0,0.8,0.0,0.8,1.2
663604,2025-08-24,3,3,2,0,0,3,0,1,1,0,3.6,3.3,0.8,0.0,0.8,1.2
663604,2025-08-27,3,3,0,0,1,0,0,0,0,1,3.4,3.2,0.8,0.0,0.7,1.3
663609,2023-06-05,4,4,1,0,3,1,0,1,0,1,4.0,4.0,2.0,0.0,1.0,2.0
663609,2023-06-10,5,5,1,0,1,1,0,1,0,1,4.0,4.0,1.5,0.0,2.0,1.5
663609,2023-06-13,1,1,0,0,0,0,0,0,0,0,4.333333333333333,4.333333333333333,1.3333333333333333,0.0,1.6666666666666667,1.3333333333333333
663609,2023-07-03,4,4,1,0,2,1,0,1,0,1,3.5,3.5,1.0,0.0,1.25,1.0
663609,2023-07-04,1,0,0,0,0,0,0,0,0,0,3.6,3.6,1.0,0.0,1.4,1.0
663609,2023-07-05,1,1,0,0,1,0,0,0,0,1,3.1666666666666665,3.0,0.8333333333333334,0.0,1.1666666666666667,0.8333333333333334
663609,2023-08-14,4,4,0,0,3,0,0,0,0,1,2.857142857142857,2.7142857142857144,0.7142857142857143,0.0,1.1428571428571428,0.7142857142857143
663609,2023-08-16,4,4,1,0,2,1,0,1,0,1,3.0,2.875,0.625,0.0,1.375,0.625
663609,2023-08-18,2,2,0,0,0,0,0,0,0,0,3.111111111111111,3.0,0.6666666666666666,0.0,1.4444444444444444,0.6666666666666666
663609,2023-08-19,1,1,0,0,0,0,0,0,0,0,3.0,2.9,0.6,0.0,1.3,0.6
663609,2023-08-20,4,4,1,0,1,1,0,1,0,1,2.7,2.6,0.4,0.0,1.2,0.4
663609,2023-08-21,1,1,0,0,1,0,0,0,0,1,2.7,2.6,0.4,0.0,1.0,0.4
663609,2023-08-26,2,2,1,1,1,4,1,1,1,1,2.3,2.2,0.3,0.0,1.0,0.3
663609,2023-08-27,1,1,0,0,1,0,0,0,0,1,2.4,2.3,0.4,0.1,1.1,0.7
663609,2023-08-30,1,1,0,0,0,0,0,0,0,0,2.1,2.0,0.3,0.1,1.0,0.6
663609,2023-09-06,1,1,1,0,0,1,0,1,0,0,2.1,2.1,0.3,0.1,1.0,0.6
663609,2023-09-07,3,2,0,0,0,0,0,0,0,0,2.1,2.1,0.4,0.1,0.9,0.7
663609,2023-09-08,3,3,1,0,1,2,0,1,1,1,2.0,1.9,0.4,0.1,0.6,0.7
663609,2023-09-10,4,3,0,0,2,0,0,0,0,1,1.9,1.8,0.4,0.1,0.5,0.8
663609,2023-09-16,3,3,1,0,1,1,0,1,0,1,2.1,1.9,0.4,0.1,0.7,0.8
663609,2023-09-19,4,4,1,0,1,1,0,1,0,1,2.3,2.1,0.5,0.1,0.8,0.9
663609,2023-09-20,4,3,0,0,0,0,0,0,0,0,2.3,2.1,0.5,0.1,0.8,0.9
663609,2023-09-21,1,1,0,0,0,0,0,0,0,0,2.6,2.3,0.5,0.1,0.7,0.9
663609,2023-09-22,3,3,1,0,1,1,0,1,0,1,2.5,2.2,0.4,0.0,0.6,0.5
663609,2023-09-23,5,3,1,0,0,1,0,1,0,0,2.7,2.4,0.5,0.0,0.6,0.6
663609,2023-09-24,4,3,1,1,0,4,1,1,1,0,3.1,2.6,0.6,0.0,0.6,0.7
663609,2023-09-26,4,4,0,0,2,0,0,0,0,1,3.4,2.8,0.6,0.1,0.6,1.0
663609,2023-09-27,4,2,1,0,1,1,0,1,0,1,3.5,3.0,0.6,0.1,0.8,1.0
663609,2023-09-28,4,3,0,0,2,0,0,0,0,1,3.6,2.9,0.6,0.1,0.8,0.9
663609,2023-09-29,1,0,0,0,0,0,0,0,0,0,3.6,2.9,0.6,0.1,0.8,0.9
663609,2023-09-30,5,3,1,0,1,2,0,1,1,1,3.4,2.6,0.5,0.1,0.7,0.8
663609,2023-10-01,4,4,1,0,2,2,0,1,1,1,3.5,2.5,0.5,0.1,0.7,0.9
663609,2024-03-15,4,4,0,0,1,0,0,0,0,1,3.5,2.6,0.6,0.1,0.9,1.1
663609,2024-03-16,2,2,1,0,0,1,0,1,0,0,3.8,2.9,0.6,0.1,1.0,1.1
663609,2024-03-17,1,1,1,1,0,4,1,1,1,0,3.7,2.8,0.6,0.1,0.9,1.1
663609,2024-03-19,3,3,0,0,1,0,0,0,0,1,3.3,2.6,0.6,0.2,0.9,1.4
663609,2024-03-20,1,1,0,0,0,0,0,0,0,0,3.2,2.6,0.5,0.1,1.0,1.0
663609,2024-08-21,1,1,1,1,0,4,1,1,1,0,2.9,2.3,0.5,0.1,0.8,1.0
663609,2024-08-22,2,2,0,0,1,0,0,0,0,1,2.6,2.2,0.5,0.2,0.7,1.3
663609,2024-08-23,3,0,0,0,0,0,0,0,0,0,2.4,2.1,0.5,0.2,0.6,1.3
663609,2024-08-24,1,1,0,0,1,0,0,0,0,1,2.6,2.1,0.5,0.2,0.6,1.3
663609,2024-08-26,2,2,0,0,0,0,0,0,0,0,2.2,1.9,0.4,0.2,0.6,1.1
663609,2024-08-27,5,3,0,0,3,0,0,0,0,1,2.0,1.7,0.3,0.2,0.4,0.9
663609,2024-08-28,4,4,1,0,2,2,0,1,1,1,2.1,1.6,0.3,0.2,0.6,0.9
663609,2024-08-29,4,2,0,0,0,0,0,0,0,0,2.3,1.8,0.3,0.2,0.8,1.0
663609,2024-09-01,4,3,1,1,0,4,1,1,1,0,2.6,1.9,0.2,0.1,0.8,0.6
663609,2024-09-02,1,0,0,0,0,0,0,0,0,0,2.7,1.9,0.3,0.2,0.7,1.0
663609,2024-09-04,1,1,1,0,0,1,0,1,0,0,2.7,1.8,0.3,0.2,0.7,1.0
663609,2024-09-08,1,1,0,0,1,0,0,0,0,1,2.7,1.8,0.3,0.1,0.7,0.7
663609,2024-09-11,3,3,0,0,1,0,0,0,0,1,2.6,1.7,0.3,0.1,0.7,0.7
663609,2024-09-13,1,1,0,0,0,0,0,0,0,0,2.6,2.0,0.3,0.1,0.8,0.7
663609,2024-09-14,1,1,0,0,0,0,0,0,0,0,2.6,2.0,0.3,0.1,0.7,0.7
663609,2024-09-15,3,3,1,0,0,1,0,1,0,0,2.5,1.9,0.3,0.1,0.7,0.7
663609,2024-09-17,2,2,1,0,1,3,0,1,1,1,2.3,1.9,0.4,0.1,0.4,0.8
663609,2024-09-19,1,1,0,0,0,0,0,0,0,0,2.1,1.7,0.4,0.1,0.3,0.9
663609,2024-09-20,1,1,0,0,1,0,0,0,0,1,1.8,1.6,0.4,0.1,0.3,0.9
663609,2024-09-21,3,3,1,0,0,1,0,1,0,0,1.5,1.4,0.3,0.0,0.4,0.5
663609,2024-09-29,3,3,0,0,0,0,0,0,0,0,1.7,1.7,0.4,0.0,0.4,0.6
663609,2025-03-16,2,2,1,1,1,4,1,1,1,1,1.9,1.9,0.3,0.0,0.4,0.5
663609,2025-03-17,5,5,1,0,2,1,0,1,0,1,2.0,2.0,0.4,0.1,0.4,0.9
663609,2025-03-18,2,2,1,0,0,1,0,1,0,0,2.2,2.2,0.5,0.1,0.5,1.0
663609,2025-03-19,2,2,1,0,0,1,0,1,0,0,2.3,2.3,0.6,0.1,0.5,1.1
663609,2025-03-21,4,2,0,0,1,0,0,0,0,1,2.4,2.4,0.7,0.1,0.5,1.2
663609,2025-03-23,2,2,0,0,0,0,0,0,0,0,2.5,2.3,0.6,0.1,0.6,1.1
663609,2025-03-31,5,4,2,0,1,2,0,1,1,1,2.5,2.3,0.5,0.1,0.5,0.8
663609,2025-04-01,1,1,1,0,0,2,0,1,1,0,2.9,2.6,0.7,0.1,0.6,1.0
663609,2025-04-02,3,2,0,0,1,0,0,0,0,1,2.9,2.6,0.8,0.1,0.5,1.2
663609,2025-04-04,1,0,0,0,0,0,0,0,0,0,2.9,2.5,0.7,0.1,0.6,1.1
663609,2025-04-06,3,3,1,0,1,1,0,1,0,1,2.7,2.2,0.7,0.1,0.6,1.1
663609,2025-04-09,2,2,0,0,1,0,0,0,0,1,2.8,2.3,0.7,0.0,0.6,0.8
663609,2025-04-11,1,1,0,0,0,0,0,0,0,0,2.5,2.0,0.6,0.0,0.5,0.7
663609,2025-04-12,1,1,1,0,0,2,0,1,1,0,2.4,1.9,0.5,0.0,0.5,0.6
663609,2025-04-13,1,1,0,0,1,0,0,0,0,1,2.3,1.8,0.5,0.0,0.5,0.7
663609,2025-04-14,4,4,1,0,1,1,0,1,0,1,2.0,1.7,0.5,0.0,0.5,0.7
663609,2025-04-15,2,2,1,0,0,1,0,1,0,0,2.2,1.9,0.6,0.0,0.6,0.8
663609,2025-04-18,3,3,0,0,2,0,0,0,0,1,1.9,1.7,0.5,0.0,0.5,0.7
663609,2025-04-19,1,0,0,0,0,0,0,0,0,0,2.1,1.9,0.4,0.0,0.7,0.5
663609,2025-04-20,1,0,0,0,0,0,0,0,0,0,1.9,1.7,0.4,0.0,0.6,0.5
663609,2025-04-27,3,2,0,0,2,0,0,0,0,1,1.9,1.7,0.4,0.0,0.6,0.5
663609,2025-05-01,4,3,0,0,0,0,0,0,0,0,1.9,1.6,0.3,0.0,0.7,0.4
663609,2025-05-07,1,1,1,0,0,2,0,1,1,0,2.1,1.7,0.3,0.0,0.6,0.4
663611,2023-04-02,4,3,1,0,0,1,0,1,0,0,3.0,3.0,0.0,0.0,0.0,0.0
663611,2023-04-08,4,4,2,0,0,3,0,1,1,0,3.5,3.0,0.5,0.0,0.0,0.5
663611,2023-04-09,4,4,1,0,1,1,0,1,0,1,3.6666666666666665,3.3333333333333335,1.0,0.0,0.0,1.3333333333333333
663611,2023-04-11,1,1,1,0,0,1,0,1,0,0,3.75,3.5,1.0,0.0,0.25,1.25
663611,2023-04-12,4,4,1,0,0,1,0,1,0,0,3.2,3.0,1.0,0.0,0.2,1.2
663611,2023-04-17,5,5,1,0,0,2,0,1,1,0,3.3333333333333335,3.1666666666666665,1.0,0.0,0.16666666666666666,1.1666666666666667
663611,2023-04-18,1,1,1,0,0,1,0,1,0,0,3.5714285714285716,3.4285714285714284,1.0,0.0,0.14285714285714285,1.2857142857142858
663611,2023-04-19,5,4,2,0,0,2,0,1,1,0,3.25,3.125,1.0,0.0,0.125,1.25
663611,2023-04-20,2,2,0,0,0,0,0,0,0,0,3.4444444444444446,3.2222222222222223,1.1111111111111112,0.0,0.1111111111111111,1.3333333333333333
663611,2023-04-21,4,4,1,0,0,3,0,1,1,0,3.3,3.1,1.0,0.0,0.1,1.2
663611,2023-04-22,2,2,1,0,1,1,0,1,0,1,3.4,3.2,1.1,0.0,0.1,1.5
663611,2023-04-23,3,3,0,0,0,0,0,0,0,0,3.2,3.1,1.1,0.0,0.2,1.5
663611,2023-04-26,1,1,0,0,1,0,0,0,0,1,3.1,3.0,0.9,0.0,0.2,1.2
663611,2023-04-27,3,2,0,0,0,0,0,0,0,0,2.8,2.7,0.8,0.0,0.2,1.1
663611,2023-04-28,1,1,1,0,0,1,0,1,0,0,3.0,2.8,0.7,0.0,0.2,1.0
663611,2023-05-01,4,4,0,0,0,0,0,0,0,0,2.7,2.5,0.7,0.0,0.2,1.0
663611,2023-05-02,1,1,0,0,1,0,0,0,0,1,2.6,2.4,0.6,0.0,0.2,0.8
663611,2023-05-06,4,4,1,0,1,1,0,1,0,1,2.6,2.4,0.5,0.0,0.3,0.7
663611,2023-05-07,6,6,2,0,1,2,0,1,1,1,2.5,2.4,0.4,0.0,0.4,0.6
663611,2023-05-08,2,2,0,0,0,0,0,0,0,0,2.9,2.8,0.6,0.0,0.5,0.8
663611,2023-05-09,3,2,2,0,0,3,0,1,1,0,2.7,2.6,0.5,0.0,0.5,0.5
663611,2023-05-10,3,3,0,0,0,0,0,0,0,0,2.8,2.6,0.6,0.0,0.4,0.7
663611,2023-05-13,5,5,1,0,1,1,0,1,0,1,2.8,2.6,0.6,0.0,0.4,0.7
663611,2023-05-14,3,3,1,0,0,1,0,1,0,0,3.2,3.0,0.7,0.0,0.4,0.8
663611,2023-05-15,4,4,1,0,1,1,0,1,0,1,3.2,3.1,0.8,0.0,0.4,0.9
663611,2023-05-16,4,4,0,0,0,0,0,0,0,0,3.5,3.4,0.8,0.0,0.5,0.9
663611,2023-05-19,5,4,2,0,1,2,0,1,1,1,3.5,3.4,0.8,0.0,0.5,0.9
663611,2023-05-20,1,1,0,0,0,0,0,0,0,0,3.9,3.7,1.0,0.0,0.5,1.1
663611,2023-05-21,1,1,0,0,0,0,0,0,0,0,3.6,3.4,0.9,0.0,0.4,1.0
663611,2023-06-09,4,3,0,0,1,0,0,0,0,1,3.1,2.9,0.7,0.0,0.3,0.8
663611,2023-06-10,3,2,0,0,1,0,0,0,0,1,3.3,3.0,0.7,0.0,0.4,0.8
663611,2023-06-11,4,4,1,0,0,1,0,1,0,0,3.3,3.0,0.5,0.0,0.5,0.5
663611,2023-06-13,4,4,2,0,0,2,0,1,1,0,3.4,3.1,0.6,0.0,0.5,0.6
663611,2023-06-14,4,2,0,0,1,0,0,0,0,1,3.3,3.0,0.7,0.0,0.4,0.7
663611,2023-06-15,3,2,1,0,0,1,0,1,0,0,3.4,2.9,0.6,0.0,0.5,0.6
663611,2023-06-16,3,3,1,0,0,1,0,1,0,0,3.3,2.7,0.6,0.0,0.4,0.6
663611,2023-06-18,3,2,0,0,1,0,0,0,0,1,3.2,2.6,0.7,0.0,0.4,0.7
663611,2023-06-19,3,2,1,0,0,1,0,1,0,0,3.0,2.4,0.5,0.0,0.4,0.5
663611,2023-06-20,4,3,1,0,0,2,0,1,1,0,3.2,2.5,0.6,0.0,0.4,0.6
663611,2023-06-21,3,3,1,0,0,1,0,1,0,0,3.5,2.7,0.7,0.0,0.4,0.8
663611,2023-06-24,4,4,2,0,1,3,0,1,1,1,3.4,2.7,0.8,0.0,0.3,0.9
663611,2023-06-25,4,4,1,0,0,2,0,1,1,0,3.5,2.9,1.0,0.0,0.3,1.2
663611,2023-06-27,3,3,2,0,1,2,0,1,1,1,3.5,2.9,1.0,0.0,0.3,1.3
663611,2023-06-28,4,4,3,0,0,4,0,1,1,0,3.4,2.8,1.0,0.0,0.4,1.3
663611,2023-06-29,4,4,0,0,0,0,0,0,0,0,3.4,3.0,1.3,0.0,0.3,1.7
663611,2023-06-30,4,4,2,1,0,5,1,1,1,0,3.5,3.2,1.2,0.0,0.3,1.6
663611,2023-07-01,3,3,0,0,1,0,0,0,0,1,3.6,3.3,1.3,0.1,0.3,2.0
663611,2023-07-03,2,2,1,0,0,2,0,1,1,0,3.6,3.4,1.3,0.1,0.3,2.0
663611,2023-07-29,4,4,2,0,0,3,0,1,1,0,3.5,3.4,1.3,0.1,0.3,2.1
663611,2023-07-30,3,3,0,0,0,0,0,0,0,0,3.5,3.5,1.4,0.1,0.3,2.2
663611,2023-07-31,4,2,0,0,0,0,0,0,0,0,3.5,3.5,1.3,0.1,0.3,2.1
663611,2023-08-01,5,4,2,0,0,3,0,1,1,0,3.5,3.3,1.1,0.1,0.2,1.8
663611,2023-08-03,4,4,1,0,0,1,0,1,0,0,3.6,3.3,1.2,0.1,0.2,1.9
663611,2023-08-04,4,3,1,0,0,1,0,1,0,0,3.7,3.4,1.1,0.1,0.1,1.8
663611,2023-08-05,4,4,2,0,0,2,0,1,1,0,3.7,3.3,0.9,0.1,0.1,1.5
663611,2023-08-06,4,4,0,0,1,0,0,0,0,1,3.7,3.3,1.1,0.1,0.1,1.7
663611,2023-08-07,4,4,1,0,0,1,0,1,0,0,3.7,3.3,0.9,0.0,0.2,1.2
663611,2023-08-08,3,3,0,0,0,0,0,0,0,0,3.8,3.4,1.0,0.0,0.1,1.3
663611,2023-08-13,4,4,0,0,1,0,0,0,0,1,3.9,3.5,0.9,0.0,0.1,1.1
663611,2023-08-16,1,1,1,1,0,4,1,1,1,0,3.9,3.5,0.7,0.0,0.2,0.8
663611,2023-08-18,1,1,0,0,0,0,0,0,0,0,3.7,3.3,0.8,0.1,0.2,1.2
663611,2023-08-21,4,4,2,0,1,4,0,1,1,1,3.4,3.2,0.8,0.1,0.2,1.2
663611,2023-08-22,2,2,1,0,0,1,0,1,0,0,3.3,3.2,0.8,0.1,0.3,1.3
663611,2023-08-23,3,3,1,0,0,1,0,1,0,0,3.1,3.0,0.8,0.1,0.3,1.3
663611,2023-08-24,4,4,2,0,0,3,0,1,1,0,3.0,3.0,0.8,0.1,0.3,1.3
663611,2023-08-25,3,3,1,0,0,1,0,1,0,0,3.0,3.0,0.8,0.1,0.3,1.4
663611,2023-08-26,4,4,1,0,0,1,0,1,0,0,2.9,2.9,0.9,0.1,0.2,1.5
663611,2023-08-27,2,2,0,0,1,0,0,0,0,1,2.9,2.9,0.9,0.1,0.2,1.5
